Discriminant ? Level ? w_m ? Genus ? Elliptic Point Counts
35 ? 26 ? 10 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 13 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 14 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 26 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 35 ? 37 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 65 ? 39 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 70 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 91 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 130 ? 41 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 182 ? 37 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 455 ? 23 ? <2, 80>,<3, 0>,<4, 0>,<6, 0> 
35 ? 26 ? 910 ? 39 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 29 ? 1 ? 61 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 29 ? 5 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 29 ? 7 ? 29 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 29 ? 29 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 29 ? 35 ? 27 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 29 ? 145 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 29 ? 203 ? 23 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 29 ? 1015 ? 23 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 31 ? 1 ? 65 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 31 ? 5 ? 33 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 31 ? 7 ? 33 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 31 ? 31 ? 33 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 31 ? 35 ? 33 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 31 ? 155 ? 25 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 31 ? 217 ? 29 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 31 ? 1085 ? 25 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 1 ? 97 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 33 ? 3 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 5 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 7 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 11 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 15 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 21 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 33 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 35 ? 41 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 55 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 77 ? 41 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 105 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 165 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 231 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 385 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 33 ? 1155 ? 41 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 1 ? 109 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 34 ? 2 ? 53 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 5 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 7 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 10 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 14 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 17 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 34 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 35 ? 49 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 70 ? 53 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 85 ? 53 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 119 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 170 ? 49 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 238 ? 51 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 595 ? 49 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
35 ? 34 ? 1190 ? 45 ? <2, 40>,<3, 0>,<4, 0>,<6, 0> 
35 ? 37 ? 1 ? 77 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 37 ? 5 ? 39 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 37 ? 7 ? 37 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 37 ? 35 ? 39 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 37 ? 37 ? 37 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 37 ? 185 ? 39 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 37 ? 259 ? 39 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 37 ? 1295 ? 21 ? <2, 72>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 1 ? 121 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 38 ? 2 ? 59 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 5 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 7 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 10 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 14 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 19 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 35 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 38 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 70 ? 59 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 95 ? 45 ? <2, 64>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 133 ? 59 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 190 ? 59 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 266 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 665 ? 55 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
35 ? 38 ? 1330 ? 55 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 1 ? 113 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 39 ? 3 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 5 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 7 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 13 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 15 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 21 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 35 ? 49 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 39 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 65 ? 49 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 91 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 105 ? 53 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 195 ? 57 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 273 ? 53 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 455 ? 37 ? <2, 80>,<3, 0>,<4, 0>,<6, 0> 
35 ? 39 ? 1365 ? 53 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 41 ? 1 ? 85 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 41 ? 5 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 41 ? 7 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 41 ? 35 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 41 ? 41 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 41 ? 205 ? 39 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 41 ? 287 ? 29 ? <2, 56>,<3, 0>,<4, 0>,<6, 0> 
35 ? 41 ? 1435 ? 39 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 43 ? 1 ? 89 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 43 ? 5 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 43 ? 7 ? 43 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
35 ? 43 ? 35 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 43 ? 43 ? 41 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 43 ? 215 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 43 ? 301 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 43 ? 1505 ? 35 ? <2, 40>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 1 ? 145 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 46 ? 2 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 5 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 7 ? 69 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 10 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 14 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 23 ? 61 ? <2, 48>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 35 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 46 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 70 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 115 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 161 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 230 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 322 ? 69 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 805 ? 69 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 46 ? 1610 ? 65 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
35 ? 47 ? 1 ? 97 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
35 ? 47 ? 5 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 47 ? 7 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 47 ? 35 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 47 ? 47 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 47 ? 235 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
35 ? 47 ? 329 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
35 ? 47 ? 1645 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 1 ? 1 ? 2 ? [ 2, 2 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 1 ? 2 ? 1 ? <2, 0>,<3, 0>,<4, 2>,<6, 0> 
38 ? 1 ? 19 ? 1 ? <2, 3>,<3, 0>,<4, 0>,<6, 0> 
38 ? 1 ? 38 ? 0 ? <2, 7>,<3, 0>,<4, 0>,<6, 0> 
38 ? 3 ? 1 ? 7 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 3 ? 2 ? 4 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 3 ? 3 ? 4 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 3 ? 6 ? 3 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 3 ? 19 ? 4 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 3 ? 38 ? 1 ? <2, 12>,<3, 0>,<4, 0>,<6, 0> 
38 ? 3 ? 57 ? 3 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 3 ? 114 ? 2 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 5 ? 1 ? 9 ? [ 2, 4 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 5 ? 2 ? 4 ? <2, 0>,<3, 0>,<4, 4>,<6, 0> 
38 ? 5 ? 5 ? 4 ? <2, 6>,<3, 0>,<4, 0>,<6, 0> 
38 ? 5 ? 10 ? 5 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 5 ? 19 ? 4 ? <2, 6>,<3, 0>,<4, 0>,<6, 0> 
38 ? 5 ? 38 ? 5 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 5 ? 95 ? 5 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 5 ? 190 ? 4 ? <2, 6>,<3, 0>,<4, 0>,<6, 0> 
38 ? 7 ? 1 ? 13 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 7 ? 2 ? 7 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 7 ? 7 ? 7 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 7 ? 14 ? 7 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 7 ? 19 ? 6 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 7 ? 38 ? 4 ? <2, 12>,<3, 0>,<4, 0>,<6, 0> 
38 ? 7 ? 133 ? 6 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 7 ? 266 ? 2 ? <2, 20>,<3, 0>,<4, 0>,<6, 0> 
38 ? 11 ? 1 ? 19 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 11 ? 2 ? 10 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 11 ? 11 ? 9 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 11 ? 19 ? 9 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 11 ? 22 ? 10 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 11 ? 38 ? 10 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 11 ? 209 ? 5 ? <2, 20>,<3, 0>,<4, 0>,<6, 0> 
38 ? 11 ? 418 ? 8 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 13 ? 1 ? 21 ? [ 2, 4 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 13 ? 2 ? 10 ? <2, 0>,<3, 0>,<4, 4>,<6, 0> 
38 ? 13 ? 13 ? 11 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 13 ? 19 ? 11 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 13 ? 26 ? 8 ? <2, 14>,<3, 0>,<4, 0>,<6, 0> 
38 ? 13 ? 38 ? 8 ? <2, 14>,<3, 0>,<4, 0>,<6, 0> 
38 ? 13 ? 247 ? 11 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 13 ? 494 ? 4 ? <2, 30>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 1 ? 37 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 15 ? 2 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 3 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 5 ? 17 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 6 ? 17 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 10 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 15 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 19 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 30 ? 17 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 38 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 57 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 95 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 114 ? 15 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 190 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 285 ? 15 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 15 ? 570 ? 15 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 17 ? 1 ? 27 ? [ 2, 4 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 17 ? 2 ? 13 ? <2, 0>,<3, 0>,<4, 4>,<6, 0> 
38 ? 17 ? 17 ? 12 ? <2, 10>,<3, 0>,<4, 0>,<6, 0> 
38 ? 17 ? 19 ? 13 ? <2, 6>,<3, 0>,<4, 0>,<6, 0> 
38 ? 17 ? 34 ? 14 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 17 ? 38 ? 11 ? <2, 14>,<3, 0>,<4, 0>,<6, 0> 
38 ? 17 ? 323 ? 12 ? <2, 10>,<3, 0>,<4, 0>,<6, 0> 
38 ? 17 ? 646 ? 10 ? <2, 18>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 1 ? 49 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 21 ? 2 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 3 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 6 ? 23 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 7 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 14 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 19 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 21 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 38 ? 19 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 42 ? 23 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 57 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 114 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 133 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 266 ? 15 ? <2, 40>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 399 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 21 ? 798 ? 21 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 23 ? 1 ? 37 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 23 ? 2 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 23 ? 19 ? 18 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 23 ? 23 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 23 ? 38 ? 16 ? <2, 12>,<3, 0>,<4, 0>,<6, 0> 
38 ? 23 ? 46 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 23 ? 437 ? 14 ? <2, 20>,<3, 0>,<4, 0>,<6, 0> 
38 ? 23 ? 874 ? 14 ? <2, 20>,<3, 0>,<4, 0>,<6, 0> 
38 ? 29 ? 1 ? 45 ? [ 2, 4 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 29 ? 2 ? 22 ? <2, 0>,<3, 0>,<4, 4>,<6, 0> 
38 ? 29 ? 19 ? 23 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 29 ? 29 ? 23 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 29 ? 38 ? 20 ? <2, 14>,<3, 0>,<4, 0>,<6, 0> 
38 ? 29 ? 58 ? 22 ? <2, 6>,<3, 0>,<4, 0>,<6, 0> 
38 ? 29 ? 551 ? 23 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 29 ? 1102 ? 18 ? <2, 22>,<3, 0>,<4, 0>,<6, 0> 
38 ? 31 ? 1 ? 49 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 31 ? 2 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 31 ? 19 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 31 ? 31 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 31 ? 38 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 31 ? 62 ? 21 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 31 ? 589 ? 21 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 31 ? 1178 ? 21 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 1 ? 73 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 33 ? 2 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 3 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 6 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 11 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 19 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 22 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 33 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 38 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 57 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 66 ? 33 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 114 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 209 ? 27 ? <2, 40>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 418 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 627 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 33 ? 1254 ? 31 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 1 ? 73 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 35 ? 2 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 5 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 7 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 10 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 14 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 19 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 35 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 38 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 70 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 95 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 133 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 190 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 266 ? 27 ? <2, 40>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 665 ? 31 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 35 ? 1330 ? 31 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 37 ? 1 ? 57 ? [ 2, 4 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 37 ? 2 ? 28 ? <2, 0>,<3, 0>,<4, 4>,<6, 0> 
38 ? 37 ? 19 ? 29 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
